"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"2637",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"878.89",12,"",0,"2527.52"
"2638",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"879.49",13,"",0,"2713.37"
"2639",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"808.73",14,"",0,"2682.09"
"2640",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"834.49",14,"",0,"2750.68"
"2641",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"726.15",15,"",0,"2577.53"
"2642",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"799.88",15,"",0,"2850.64"
"2643",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"844.28",14,"",0,"2807.35"
"2644",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"836.96",15,"",0,"2985.65"
"2645",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1214.75",13,"",0,"3771.34"
"2646",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"820.43",15,"",0,"2902.73"
"2647",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"803.20",15,"",0,"2821.04"
"2648",586427,152115186,"UŽDAROJI AKCINĖ BENDROVĖ ""DANGAUS SKLIAUTAS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"774.01",15,"",0,"2718.52"
"2649",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1250.05",20,"",0,"5937.30"
"2650",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1332.10",20,"",0,"6340.05"
"2651",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1348.61",19,"",0,"6082.66"
"2652",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1352.26",21,"",0,"6725.62"
"2653",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1235.04",24,"",0,"6988.09"
"2654",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"1377.27",22,"",0,"7122.25"
"2655",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1514.55",22,"",0,"7832.98"
"2656",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1528.18",22,"",0,"7904.59"
"2657",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1408.10",21,"",0,"6948.95"
"2658",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"1365.25",21,"",0,"6787.27"
"2659",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"1290.00",21,"",0,"6416.07"
"2660",586503,152121844,"UAB ""RINVALIS""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1380.00",21,"",0,"6890.96"
"2661",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1598.30",43,"",0,"15995.16"
"2662",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1502.78",43,"",0,"15062.11"
"2663",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1631.77",44,"",0,"16635.35"
"2664",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1687.43",45,"",0,"17638.27"
"2665",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1571.52",47,"",0,"17108.66"
"2666",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"1693.76",48,"",0,"18812.04"
"2667",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"3566.27",51,"",0,"42498.99"
"2668",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"2717.78",5,"",0,"2890.35"
"2669",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"",2,"",0,""
"2670",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"",2,"",0,""
"2671",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",2,"",0,""
"2672",586511,152122184,"UŽDAROJI AKCINĖ BENDROVĖ LINVEDA","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",2,"",0,""
"2673",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1080.62",10,"",0,"2391.30"
"2674",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"787.80",12,"",0,"2158.00"
"2675",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1004.60",10,"",0,"2287.01"
"2676",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"930.31",11,"",0,"2341.20"
"2677",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"967.50",12,"",0,"2675.66"
"2678",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"818.24",16,"",0,"2996.42"
"2679",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"959.76",17,"",0,"3669.65"
"2680",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"978.81",15,"",0,"3351.09"
"2681",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"689.59",16,"",0,"2529.11"
"2682",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"905.78",15,"",0,"3106.52"
"2683",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"932.83",17,"",0,"3572.85"
"2684",587138,152146274,"UŽDAROJI AKCINĖ BENDROVĖ ""ASELMA""","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1118.71",15,"",0,"3798.43"
"2685",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"",2,"",0,""
"2686",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"",2,"",0,""
"2687",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"",2,"",0,""
"2688",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"",2,"",0,""
"2689",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"326.95",4,"",0,"315.72"
"2690",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"606.11",5,"",0,"715.28"
"2691",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"613.20",5,"",0,"716.96"
"2692",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"679.00",4,"",0,"632.00"
"2693",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"707.44",5,"",0,"822.90"
"2694",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"739.20",5,"",0,"895.33"
"2695",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"722.57",5,"",0,"875.16"
"2696",588374,152167254,"UAB JEREVAN","Druskininkų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"727.20",5,"",0,"880.77"
"2697",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"773.41",15,"",0,"2753.86"
"2698",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"717.28",18,"",0,"3077.60"
"2699",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"817.34",14,"",0,"2728.53"
"2700",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"970.91",14,"",0,"3240.28"
"2701",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"745.62",18,"",0,"3192.09"
"2702",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"876.14",20,"",0,"4151.05"
"2703",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"972.40",21,"",0,"4756.75"
"2704",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"941.56",21,"",0,"4639.17"
"2705",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"845.35",15,"",0,"3051.64"
"2706",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"828.98",15,"",0,"3018.75"
"2707",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"917.80",13,"",0,"2897.14"
"2708",366807,152475412,"UAB AMBRO-ART","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"965.91",15,"",0,"3507.20"
"2709",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"642.85",15,"",0,"2286.86"
"2710",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"939.04",11,"",0,"2451.55"
"2711",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"694.80",17,"",0,"2778.46"
"2712",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"732.43",20,"",0,"3391.40"
"2713",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"835.26",20,"",0,"3850.79"
"2714",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"888.05",36,"",0,"7222.95"
"2715",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1214.47",36,"",0,"9802.71"
"2716",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1219.53",35,"",0,"9643.05"
"2717",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"994.07",21,"",0,"4913.77"
"2718",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"855.85",17,"",0,"3452.38"
"2719",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"910.64",14,"",0,"3013.48"
"2720",365591,152478337,"UŽDAROJI AKCINĖ BENDROVĖ ""VAIZBA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1113.00",13,"",0,"3412.15"
"2721",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"",1,"",0,""
"2722",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"",1,"",0,""
"2723",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"",1,"",0,""
"2724",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"",1,"",0,""
"2725",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"",1,"",0,""
"2726",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"323.08",14,"",0,"1070.94"
"2727",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1060.56",14,"",0,"3512.66"
"2728",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"970.25",14,"",0,"3216.38"
"2729",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"",3,"",0,""
"2730",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"",1,"",0,""
"2731",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",1,"",0,""
"2732",366908,152480217,"ROBUŽIO KOMERCINĖ FIRMA AKACIJA","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",1,"",0,""
"2733",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1150.14",27,"",0,"7285.02"
"2734",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"927.55",24,"",0,"5260.25"
"2735",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1013.65",24,"",0,"5769.75"
"2736",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1016.56",25,"",0,"6017.13"
"2737",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"878.96",31,"",0,"6443.39"
"2738",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"900.52",42,"",0,"8858.60"
"2739",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"963.36",45,"",0,"10057.04"
"2740",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1040.26",43,"",0,"10384.93"
"2741",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"907.16",35,"",0,"7508.83"
"2742",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"905.68",32,"",0,"6870.21"
"2743",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"940.03",27,"",0,"6026.70"
"2744",366782,152519428,"UAB DULCE DOMUM","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1011.62",28,"",0,"6741.87"
"2745",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"",1,"",0,""
"2746",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"",1,"",0,""
"2747",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"",1,"",0,""
"2748",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"",1,"",0,""
"2749",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"",3,"",0,""
"2750",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"488.73",5,"",0,"537.36"
"2751",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"391.03",8,"",0,"693.68"
"2752",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"529.25",7,"",0,"826.95"
"2753",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"",2,"",0,""
"2754",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"",1,"",0,""
"2755",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",1,"",0,""
"2756",366108,152531220,"ŠEŠTAKOVO PREKYBOS ĮMONĖ","Klaipėdos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",1,"",0,""
"2757",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1002.00",21,"",0,"5006.34"
"2758",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1017.24",21,"",0,"5084.97"
"2759",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"943.28",21,"",0,"4699.03"
"2760",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"932.49",23,"",0,"5070.56"
"2761",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1075.25",26,"",0,"6612.99"
"2762",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"1189.21",30,"",0,"8472.05"
"2763",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1642.71",29,"",0,"11372.15"
"2764",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1721.18",30,"",0,"12228.44"
"2765",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1526.48",27,"",0,"9838.41"
"2766",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"1168.56",22,"",0,"6113.93"
"2767",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"1064.85",22,"",0,"5561.95"
"2768",366805,152544253,"PAKUTINSKO PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1224.31",20,"",0,"5817.36"
"2769",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"",1,"",0,""
"2770",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"",1,"",0,""
"2771",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"",1,"",0,""
"2772",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"",1,"",0,""
"2773",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"367.36",10,"",0,"867.06"
"2774",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"742.96",13,"",0,"2250.17"
"2775",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"653.79",11,"",0,"1682.18"
"2776",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"",1,"",0,""
"2777",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"",1,"",0,""
"2778",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",1,"",0,""
"2779",366522,152582873,"O. KAUPIENĖS PERSONALINĖ ĮMONĖ","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",1,"",0,""
"2780",366500,152583975,"UAB ""RAMYBĖ 2""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1000.91",6,"",0,"1404.15"
"2781",366500,152583975,"UAB ""RAMYBĖ 2""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"670.17",9,"",0,"1409.65"
"2782",366500,152583975,"UAB ""RAMYBĖ 2""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"604.80",9,"",0,"1266.54"
"2783",366500,152583975,"UAB ""RAMYBĖ 2""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"471.81",13,"",0,"1430.41"
